Timestamp,Taxi ID,Longitude,Latitude
2024-11-10 00:30:09,00384,103.75913,1.40821
2024-11-10 00:30:09,00385,103.88676,1.36796
2024-11-10 00:30:09,00386,103.84105,1.36125
2024-11-10 00:30:09,00387,103.70912,1.34047
2024-11-10 00:30:09,00388,103.74423,1.3334
2024-11-10 00:30:09,00389,103.7601,1.32327
2024-11-10 00:30:09,00390,103.77709,1.34113
2024-11-10 00:30:09,00391,103.82621,1.26725
2024-11-10 00:30:09,00392,103.75995,1.35266
2024-11-10 00:30:09,00393,103.69203,1.34497
2024-11-10 00:30:09,00394,103.98584,1.3528
2024-11-10 00:30:09,00395,103.74587,1.38207
2024-11-10 00:30:09,00396,103.71185,1.34688
2024-11-10 00:30:09,00397,103.70696,1.33901
2024-11-10 00:30:09,00398,103.76315,1.38666
2024-11-10 00:30:09,00399,103.95065,1.35633
2024-11-10 00:30:09,00400,103.77107,1.32165
2024-11-10 00:30:09,00401,103.743,1.34085
2024-11-10 00:30:09,00402,103.80287,1.41738
2024-11-10 00:30:09,00403,103.74804,1.39624
2024-11-10 00:30:09,00404,103.80221,1.43506
2024-11-10 00:30:09,00405,103.86005,1.28198
2024-11-10 00:30:09,00406,103.96764,1.31883
2024-11-10 00:30:09,00407,103.76529,1.29976
2024-11-10 00:30:09,00408,103.98729,1.38692
2024-11-10 00:30:09,00409,103.88288,1.34364
2024-11-10 00:30:09,00410,103.98293,1.3404
2024-11-10 00:30:09,00411,103.83982,1.30888
2024-11-10 00:30:09,00412,103.75363,1.3481
2024-11-10 00:30:09,00413,103.80743,1.43674
2024-11-10 00:30:09,00414,103.78569,1.44186
2024-11-10 00:30:09,00415,103.88277,1.31057
2024-11-10 00:30:09,00416,103.84501,1.41965
2024-11-10 00:30:09,00417,103.9542,1.36526
2024-11-10 00:30:09,00418,103.98317,1.34015
2024-11-10 00:30:09,00419,103.79384,1.27392
2024-11-10 00:30:09,00420,103.77239,1.31258
2024-11-10 00:30:09,00421,103.98447,1.35025
2024-11-10 00:30:09,00422,103.98924,1.36108
2024-11-10 00:30:09,00423,103.80731,1.30979
2024-11-10 00:30:09,00424,103.84687,1.28395
2024-11-10 00:30:09,00425,103.74936,1.31776
2024-11-10 00:30:09,00426,103.8364,1.378
2024-11-10 00:30:09,00427,103.82773,1.24508
2024-11-10 00:30:09,00428,103.99011,1.35885
2024-11-10 00:30:09,00429,103.85392,1.34612
2024-11-10 00:30:09,00430,103.86944,1.33984
2024-11-10 00:30:09,00431,103.76825,1.3767
2024-11-10 00:30:09,00432,103.76219,1.30339
2024-11-10 00:30:09,00433,103.86408,1.37045
2024-11-10 00:30:09,00434,103.98861,1.36078
2024-11-10 00:30:09,00435,103.84331,1.27972
2024-11-10 00:30:09,00436,103.85197,1.33377
2024-11-10 00:30:09,00437,103.89802,1.37237
2024-11-10 00:30:09,00438,103.98852,1.36054
2024-11-10 00:30:09,00439,103.98545,1.35219
2024-11-10 00:30:09,00440,103.94039,1.32068
2024-11-10 00:30:09,00441,103.98939,1.35864
2024-11-10 00:30:09,00442,103.95721,1.3708
2024-11-10 00:30:09,00443,103.90781,1.39078
2024-11-10 00:30:09,00444,103.62783,1.29701
2024-11-10 00:30:09,00445,103.71637,1.34745
2024-11-10 00:30:09,00446,103.94326,1.35237
2024-11-10 00:30:09,00447,103.94369,1.3517
2024-11-10 00:30:09,00448,103.73746,1.34598
2024-11-10 00:30:09,00449,103.94362,1.32103
2024-11-10 00:30:09,00450,103.96898,1.3441
2024-11-10 00:30:09,00451,103.86013,1.31433
2024-11-10 00:30:09,00452,103.87992,1.32838
2024-11-10 00:30:09,00453,103.82406,1.26439
2024-11-10 00:30:09,00454,103.93534,1.33177
2024-11-10 00:30:09,00455,103.74228,1.36036
2024-11-10 00:30:09,00456,103.75049,1.37107
2024-11-10 00:30:09,00457,103.84432,1.31027
2024-11-10 00:30:09,00458,103.86028,1.28212
2024-11-10 00:30:09,00459,103.98782,1.35491
2024-11-10 00:30:09,00460,103.76579,1.31697
2024-11-10 00:30:09,00461,103.8429,1.27646
2024-11-10 00:30:09,00462,103.93415,1.38017
2024-11-10 00:30:09,00463,103.95228,1.34193
2024-11-10 00:30:09,00464,103.98266,1.34049
2024-11-10 00:30:09,00465,103.98857,1.36081
2024-11-10 00:30:09,00466,103.98854,1.3606
2024-11-10 00:30:09,00467,103.87669,1.37855
2024-11-10 00:30:09,00468,103.83576,1.28913
2024-11-10 00:30:09,00469,103.84586,1.29119
2024-11-10 00:30:09,00470,103.90174,1.35659
2024-11-10 00:30:09,00471,103.98577,1.3527
2024-11-10 00:30:09,00472,103.88485,1.31497
2024-11-10 00:30:09,00473,103.76017,1.33648
2024-11-10 00:30:09,00474,103.87145,1.35681
2024-11-10 00:30:09,00475,103.86367,1.31836
2024-11-10 00:30:09,00476,103.98904,1.3612
2024-11-10 00:30:09,00477,103.98554,1.35011
2024-11-10 00:30:09,00478,103.83515,1.27931
2024-11-10 00:30:09,00479,103.98837,1.36046
2024-11-10 00:30:09,00480,103.85001,1.27843
2024-11-10 00:30:09,00481,103.97241,1.34049
2024-11-10 00:30:09,00482,103.84367,1.29864
2024-11-10 00:30:09,00483,103.75372,1.37639
2024-11-10 00:30:09,00484,103.77087,1.43181
2024-11-10 00:30:09,00485,103.90531,1.39214
2024-11-10 00:30:09,00486,103.81719,1.44908
2024-11-10 00:30:09,00487,103.99002,1.35755
2024-11-10 00:30:09,00488,103.85668,1.3648
2024-11-10 00:30:09,00489,103.84685,1.28749
2024-11-10 00:30:09,00490,103.89059,1.37262
2024-11-10 00:30:09,00491,103.78347,1.29722
2024-11-10 00:30:09,00492,103.84877,1.29868
2024-11-10 00:30:09,00493,103.8457,1.27634
2024-11-10 00:30:09,00494,103.6784,1.32297
2024-11-10 00:30:09,00495,103.75555,1.35172
2024-11-10 00:30:09,00496,103.98944,1.35665
2024-11-10 00:30:09,00497,103.94669,1.35887
2024-11-10 00:30:09,00498,103.87196,1.37865
2024-11-10 00:30:09,00499,103.78797,1.33456
2024-11-10 00:30:09,00500,103.85956,1.31212
2024-11-10 00:30:19,00001,103.76881,1.37551
2024-11-10 00:30:19,00002,103.84611,1.28895
2024-11-10 00:30:19,00003,103.8847,1.37446
2024-11-10 00:30:19,00004,103.87935,1.31456
2024-11-10 00:30:19,00005,103.85437,1.3353
2024-11-10 00:30:19,00006,103.90549,1.33915
2024-11-10 00:30:19,00007,103.9423,1.34764
2024-11-10 00:30:19,00008,103.75833,1.33654
2024-11-10 00:30:19,00009,103.74634,1.38586
2024-11-10 00:30:19,00010,103.94554,1.35347
2024-11-10 00:30:19,00011,103.84201,1.27925
2024-11-10 00:30:19,00012,103.84154,1.43535
2024-11-10 00:30:19,00013,103.89959,1.41085
2024-11-10 00:30:19,00014,103.98459,1.35059
2024-11-10 00:30:19,00015,103.82148,1.28439
2024-11-10 00:30:19,00016,103.93208,1.31357
2024-11-10 00:30:19,00017,103.98362,1.34395
2024-11-10 00:30:19,00018,103.75108,1.3792
2024-11-10 00:30:19,00019,103.84559,1.27738
2024-11-10 00:30:19,00020,103.86031,1.31394
2024-11-10 00:30:19,00021,103.89148,1.31493
2024-11-10 00:30:19,00022,103.84246,1.28045
2024-11-10 00:30:19,00023,103.87631,1.35281
2024-11-10 00:30:19,00024,104.00188,1.37721
2024-11-10 00:30:19,00025,103.85843,1.38259
2024-11-10 00:30:19,00026,103.98285,1.33943
2024-11-10 00:30:19,00027,103.84165,1.28204
2024-11-10 00:30:19,00028,103.85352,1.30018
2024-11-10 00:30:19,00029,103.8725,1.32897
2024-11-10 00:30:19,00030,103.80508,1.43485
2024-11-10 00:30:19,00031,103.98313,1.34027
2024-11-10 00:30:19,00032,103.78368,1.34338
2024-11-10 00:30:19,00033,103.93843,1.34598
2024-11-10 00:30:19,00034,103.87355,1.35572
2024-11-10 00:30:19,00035,103.81992,1.27786
2024-11-10 00:30:19,00036,103.80651,1.28648
